#  N     Milne         gsl
#-------------------------
0.69897  -5.18554224873  -13.7789251125
0.954242509439  -7.95218391328  -13.7789251125
1.11394335231  -7.54890406013  -13.7789251125
1.23044892138  -8.51061234324  -13.7789251125
1.32221929473  -7.61478060274  -13.7789251125
1.39794000867  -7.45849134587  -13.7789251125
1.4623979979  -7.21888274752  -13.7789251125
1.51851393988  -8.12998133565  -13.7789251125
1.56820172407  -8.09936826098  -13.7789251125
1.61278385672  -7.75485285326  -13.7789251125
1.65321251378  -7.39410802718  -13.7789251125
1.69019608003  -7.44432117515  -13.7789251125
1.7242758696  -7.31383302545  -13.7789251125
1.75587485567  -7.30224457717  -13.7789251125
1.78532983501  -7.23662930532  -13.7789251125
1.81291335664  -8.21359093444  -13.7789251125
1.83884909074  -10.016405315  -13.7789251125
1.86332286012  -7.98334032185  -13.7789251125
1.88649072517  -7.87836868748  -13.7789251125
1.90848501888  -7.7693417379  -13.7789251125
1.92941892571  -7.57088350056  -13.7789251125
1.94939000664  -7.46508841348  -13.7789251125
1.96848294855  -7.6912823054  -13.7789251125
1.98677173427  -7.49087786115  -13.7789251125
2.00432137378  -7.56116168158  -13.7789251125
2.02118929907  -7.29900121719  -13.7789251125
2.03742649794  -8.2352398777  -13.7789251125
2.05307844348  -7.322075653  -13.7789251125
2.06818586175  -8.76504297567  -13.7789251125
2.08278537032  -7.22078983964  -13.7789251125
2.09691001301  -7.47516431454  -13.7789251125
2.1105897103  -8.6338744452  -13.7789251125
2.12385164097  -7.39410802093  -13.7789251125
2.13672056716  -8.05290582174  -13.7789251125
2.14921911266  -8.16824149511  -13.7789251125
2.16136800223  -7.97275240579  -13.7789251125
2.17318626841  -7.53684693638  -13.7789251125
2.18469143082  -7.93583072618  -13.7789251125
2.19589965241  -7.85459344256  -13.7789251125
2.20682587603  -7.84653246118  -13.7789251125
2.21748394421  -7.37821385355  -13.7789251125
2.22788670461  -7.66034973614  -13.7789251125
2.23804610313  -8.3676899591  -13.7789251125
2.24797326636  -7.46111816662  -13.7789251125
2.25767857487  -7.5333793689  -13.7789251125
2.2671717284  -7.68914675656  -13.7789251125
2.27646180417  -7.41584112367  -13.7789251125
2.28555730901  -7.48318682665  -13.7789251125
2.29446622616  -7.5768303238  -13.7789251125
2.30319605742  -7.46645819502  -13.7789251125
2.31175386106  -7.40891299559  -13.7789251125
2.32014628611  -7.35199005065  -13.7789251125
2.32837960344  -7.72024145446  -13.7789251125
2.33645973385  -8.13586068563  -13.7789251125
2.34439227369  -7.42379288486  -13.7789251125
2.35218251811  -7.28327963317  -13.7789251125
2.35983548234  -8.15260949413  -13.7789251125
2.36735592103  -8.85406006841  -13.7789251125
2.37474834601  -8.71101363097  -13.7789251125
2.38201704257  -7.2171939953  -13.7789251125
2.38916608436  -7.17229896329  -13.7789251125
2.3961993471  -7.41443398759  -13.7789251125
2.40312052118  -7.14742872119  -13.7789251125
2.40993312333  -8.5476760979  -13.7789251125
2.41664050734  -8.93538958874  -13.7789251125
2.42324587394  -7.4063210808  -13.7789251125
2.42975228  -7.49366672914  -13.7789251125
2.43616264704  -8.23415824347  -13.7789251125
2.44247976906  -7.66296830176  -13.7789251125
2.44870631991  -8.22687152782  -13.7789251125
2.45484486001  -7.64921827266  -13.7789251125
2.46089784276  -8.02996810241  -13.7789251125
2.46686762035  -8.1140140981  -13.7789251125
2.47275644932  -7.51458060284  -13.7789251125
2.47856649559  -7.5616641634  -13.7789251125
2.48429983935  -8.00207207701  -13.7789251125
2.48995847942  -8.86979903813  -13.7789251125
2.49554433755  -7.69231280466  -13.7789251125
2.50105926222  -7.48942954978  -13.7789251125
2.5065050324  -7.81431893514  -13.7789251125
2.51188336098  -7.98752855255  -13.7789251125
2.51719589795  -7.33436422748  -13.7789251125
2.52244423351  -7.29561376571  -13.7789251125
2.52762990087  -7.67252802754  -13.7789251125
2.53275437899  -7.64313059915  -13.7789251125
2.53781909507  -8.27945368055  -13.7789251125
2.54282542696  -8.38946929974  -13.7789251125
2.54777470539  -7.47996467355  -13.7789251125
2.55266821611  -7.9328972788  -13.7789251125
2.55750720191  -7.52509180563  -13.7789251125
2.56229286446  -7.50211341398  -13.7789251125
2.56702636616  -7.66481074481  -13.7789251125
2.57170883181  -9.08838515469  -13.7789251125
2.57634135021  -7.41500851632  -13.7789251125
2.58092497568  -7.28016354678  -13.7789251125
2.58546072951  -7.44461171617  -13.7789251125
2.58994960133  -7.40595741406  -13.7789251125
2.59439255038  -7.5691775328  -13.7789251125
2.59879050676  -8.98581667957  -13.7789251125
2.60314437262  -7.52477899619  -13.7789251125
2.60745502321  -7.74849781916  -13.7789251125
2.61172330801  -7.37128543905  -13.7789251125
2.61595005166  -8.01926841298  -13.7789251125
2.62013605497  -7.34170834806  -13.7789251125
2.62428209584  -7.31086631689  -13.7789251125
2.62838893005  -7.71727237866  -13.7789251125
2.63245729218  -7.39475534397  -13.7789251125
2.63648789635  -8.07333036278  -13.7789251125
2.64048143697  -7.27555912454  -13.7789251125
2.64443858947  -7.38806930898  -13.7789251125
2.64836001098  -7.54122070628  -13.7789251125
2.652246341  -7.26924752141  -13.7789251125
2.65609820201  -8.17598752167  -13.7789251125
2.65991620007  -8.07501074938  -13.7789251125
2.66370092539  -7.25787799196  -13.7789251125
2.66745295289  -8.17445357885  -13.7789251125
2.67117284272  -7.21770084693  -13.7789251125
2.67486114074  -8.41098227857  -13.7789251125
2.67851837904  -7.22363063551  -13.7789251125
2.68214507637  -7.21968024505  -13.7789251125
2.6857417386  -7.30945657668  -13.7789251125
2.68930885912  -7.15353006947  -13.7789251125
2.69284691928  -7.33736633013  -13.7789251125
2.69635638873  -7.4317783748  -13.7789251125
2.69983772587  -7.24409542259  -13.7789251125
2.70329137812  -7.153276637  -13.7789251125
2.70671778234  -8.30314189427  -13.7789251125
2.71011736511  -9.11197331545  -13.7789251125
2.71349054309  -8.29603179476  -13.7789251125
2.7168377233  -8.79821379378  -13.7789251125
2.72015930341  -8.5812642604  -13.7789251125
2.72345567204  -7.42611932991  -13.7789251125
2.72672720903  -7.49339579625  -13.7789251125
2.7299742857  -7.54534517623  -13.7789251125
2.73319726511  -7.63917400597  -13.7789251125
2.73639650228  -8.66081383468  -13.7789251125
2.73957234445  -7.98244282537  -13.7789251125
2.7427251313  -7.62521321885  -13.7789251125
2.74585519517  -7.55155038462  -13.7789251125
2.74896286126  -8.28628541913  -13.7789251125
2.75204844782  -7.44061016066  -13.7789251125
2.7551122664  -7.63650204818  -13.7789251125
2.75815462197  -7.80549027764  -13.7789251125
2.76117581316  -8.15632170803  -13.7789251125
2.76417613239  -8.39860364892  -13.7789251125
2.76715586608  -8.02914605433  -13.7789251125
2.77011529479  -7.56590274171  -13.7789251125
2.77305469336  -7.53405830079  -13.7789251125
2.77597433113  -8.26538836848  -13.7789251125
2.778874472  -7.57905645408  -13.7789251125
2.78175537465  -8.88719814535  -13.7789251125
